adsorption_measurement.adsorption_energy,adsorption_measurement.method.software,adsorption_measurement.method.exchange_correlation,adsorption_measurement.method.basis_set,adsorption_measurement.method.potentials,adsorption_measurement.method.is_spin_polarization,adsorption_measurement.method.is_zero_point_energy,adsorption_measurement.method.is_fixed_substrate,adsorption_measurement.adsorbate_species.formula,adsorption_measurement.adsorbate_species.smiles,adsorption_measurement.adsorbate_species.molecular_formula,adsorption_measurement.adsorbate_species.connectivity_smiles,adsorption_measurement.bulk_surface_property_set.termination,adsorption_measurement.bulk_surface_property_set.space_group,adsorption_measurement.bulk_surface_property_set.bulk_surface_material.name,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_1,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_2,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_3,adsorption_measurement.bulk_surface_property_set.facet.name,adsorption_measurement.bulk_surface_property_set.cell_symmetry.name,adsorption_measurement.adsorbate_fraction.numeric,adsorption_measurement.adsorbate_fraction.unit,adsorption_measurement.adsorption_site.site_name,adsorbate_num_atoms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,double,triple,termination_atomic_num,facet_num
0.76,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH2,[CH2],CH2,[CH2],Pt,Fm3m,Pt,2.82,2.82,2.82,(211),2x1,0.0000,Pt,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,211
0.21,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH2,[CH2],CH2,[CH2],Re,,Re,,,,(211),1x3,0.0000,Re,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,211
0.79,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH2,[CH2],CH2,[CH2],Co,,Co,,,,(211),1x3,0.0000,Co,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,211
1.14,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH2,[CH2],CH2,[CH2],Ni,Fm3m,Ni,,,,(211),2x1,0.0000,Ni,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
0.49,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH2,[CH2],CH2,[CH2],Mn,,Mn,,,,(211),,0.0000,Mn,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,211
2.22,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH2,[CH2],CH2,[CH2],Cu,Fm3m,Cu,,,,(211),1x3,0.0000,Cu,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211
2.87,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH2,[CH2],CH2,[CH2],Ag,Fm3m,Ag,,,,(211),1x3,0.0000,Ag,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,211
-1.92,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mg,[Mg],Mg,[Mg],Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100
-2.7,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mn,[Mn],Mn,[Mn],Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.0,100
-0.55,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,NH3,N,NH3,N,Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,t,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100
-2.98,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,N,[N],N,[N],Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,4f,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100
-1.87,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Na,[Na],Na,[Na],Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100
-2.79,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Fe,[Fe],Fe,[Fe],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,111
-0.46,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,H2S,S,H2S,S,Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,t,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,b(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,f(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,h(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,t(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,b(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,f(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,h(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,t(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,b(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,f(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,h(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,t(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,111
-0.29,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCl,Cl,HCl,Cl,Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,b,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-0.29,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCl,Cl,HCl,Cl,Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,h,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-0.29,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCl,Cl,HCl,Cl,Ag,Fm3m,Ag,4.074,,,(111),3x3,0.1111,Ag,f,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-3.39,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K2O,[K+].[O2-].[K+],K2O,[K+].[O2-].[K+],Ag,Fm3m,Ag,4.074,,,(111),4x4,0.0625,Ag,f(diag),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-3.39,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K2O,[K+].[O2-].[K+],K2O,[K+].[O2-].[K+],Ag,Fm3m,Ag,4.074,,,(111),4x4,0.0625,Ag,f(lr),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-3.39,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K2O,[K+].[O2-].[K+],K2O,[K+].[O2-].[K+],Ag,Fm3m,Ag,4.074,,,(111),4x4,0.0625,Ag,f(ud),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-1.45,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,KCl,[Cl-].[K+],KCl,[Cl-].[K+],Ag,Fm3m,Ag,4.074,,,(111),4x4,0.0625,Ag,h,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-1.45,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,KCl,[Cl-].[K+],KCl,[Cl-].[K+],Ag,Fm3m,Ag,4.074,,,(111),4x4,0.0625,Ag,f,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-0.49,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH3,N,NH3,N,Rh,,Rh,3.85,,,(111),2x2,0.25,Rh,,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-4.8,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,N,[N],N,[N],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,fcc,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-4.4,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,N,[N],N,[N],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,fcc,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-4.8,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,N,[N],N,[N],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,hcp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-4.4,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,N,[N],N,[N],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,hcp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-4.67,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,S,[S],S,[S],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,fcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-1.12,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,HCN,C#N,HCN,[CH][N],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,top-top,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,111
-6.71,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,C,[C],C,[C],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,hcp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-6.29,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,C,[C],C,[C],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,hcp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-0.54,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,N2,N#N,N2,[N][N],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,111
-0.21,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,N2,N#N,N2,[N][N],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,111
-0.84,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,NH3,N,NH3,N,Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-0.47,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH3,N,NH3,N,Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-1.81,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,NO,[N]=O,NO,[N][O],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,111
-1.38,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NO,[N]=O,NO,[N][O],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,111
-1.88,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,CH3,[CH3],CH3,[CH3],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-1.55,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH3,[CH3],CH3,[CH3],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-2.13,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,CO,[C]#[O],CO,[C][O],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,111
-1.78,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CO,[C]#[O],CO,[C][O],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,111
-2.52,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,OH,[OH],OH,[OH],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-2.05,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,top,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-4.35,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,NOH,[N]O,NOH,[N]O,Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,fcc,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-3.66,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NOH,[N]O,NOH,[N]O,Ir,Fm3m,Ir,3.86,3.86,3.86,(111),2x2,0.25,Ir,fcc,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-2.75,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,H,[H],H,[H],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,top,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-2.61,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,H,[H],H,[H],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,top,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-6.75,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,C,[C],C,[C],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,fcc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-4.54,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,CH2,[CH2],CH2,[CH2],Re,P63/mmc,Re,2.76,2.76,4.46,(0001),2x2,0.25,Re,"hcp, tilted toward surface normal",3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0001
-0.05,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH4,C,CH4,C,Re,P63/mmc,Re,2.76,2.76,4.46,(0001),2x2,0.25,Re,hcp,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0001
-1.38,VASP,PBE,plane wave,projector augmented wave,,True,False,CO2,O=C=O,CO2,[O][C][O],Mo,,Mo2C,,,,(001),2x2,0.25,Mo,,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42.0,001
-0.61,VASP,PBE,plane wave,projector augmented wave,,True,False,CO2,O=C=O,CO2,[O][C][O],C,,Mo2C,,,,(001),2x2,0.25,Mo,,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.0,001
-0.55,[no data],RPBE,plane wave,ultrasoft pseudopotential,,,False,H,[H],H,[H],Ru,,Ru,,,,(0001),4x2,0.125,Ru,bridge,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-2.77,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH2CO,C=C=O,CH2CO,[CH2][C][O],Ir,,Ir,,,,(111),3x3,0.1111,Ir,terrace,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77.0,111
1.15,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH,[NH],NH,[NH],Pd,Fm3m,Pd,,,,(211),1x3,0.0000,Pd,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,211
-3.73,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,P,[P],P,[P],Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100
-4.23,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,S,[S],S,[S],Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100
-4.17,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Si,[Si],Si,[Si],Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100
-1.42,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Zn,[Zn],Zn,[Zn],Ag,Fm3m,Ag,4.074,,,(100),3x3,0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.0,100
-0.53,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Au,Fm3m,Au,4.099,,,(211),1x3,0.1111,Au,h5(dag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79.0,211
-4.13,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mn,[Mn],Mn,[Mn],Au,Fm3m,Au,4.099,,,(211),1x3,0.1111,Au,h5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79.0,211
-3.92,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Cl,[Cl],Cl,[Cl],Co,P63/mmc,Co,2.47,,3.983,(0001),3x3,0.1111,Co,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0001
-0.97,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,NH3,N,NH3,N,Co,P63/mmc,Co,2.47,,3.983,(0001),3x3,0.1111,Co,t,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0001
-5.77,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,N,[N],N,[N],Co,P63/mmc,Co,2.47,,3.983,(0001),3x3,0.1111,Co,h,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0001
-3.02,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Ca,[Ca],Ca,[Ca],Cu,Fm3m,Cu,3.567,,,(100),3x3,0.1111,Cu,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,100
-0.57,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Cu,Fm3m,Cu,3.567,,,(100),3x3,0.1111,Cu,b(diag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,100
-0.37,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCl,Cl,HCl,Cl,Cu,Fm3m,Cu,3.567,,,(100),3x3,0.1111,Cu,b,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,100
-0.32,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCl,Cl,HCl,Cl,Fe,Im3m,Fe,2.801,,,(110),3x3,0.1111,Fe,lb,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
