adsorption_energy,adsorbate_formula,adsorbate_connectivity_smiles,termination,fraction,adsorbate_num_atoms,atomic_num_1,atomic_num_2,atomic_num_3,atomic_num_4,atomic_num_5,atomic_num_6,atomic_num_6.1,atomic_num_8,atomic_num_9,atomic_num_10,atomic_num_1.1,atomic_num_12,atomic_num_13,atomic_num_14,atomic_num_15,atomic_num_16,atomic_num_17,atomic_num_18,atomic_num_19,atomic_num_20,atomic_num_21,atomic_num_22,atomic_num_23,atomic_num_24,atomic_num_25,atomic_num_26,atomic_num_27,atomic_num_28,atomic_num_29,atomic_num_30,double,triple,termination_atomic_num,Fixed_Substrate,LatticeConstant1,facet,Substrate_Symmetry
-2.72,NO,[N][O],Ru,0.25,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.0,False,2.74,1.0,2x2
-4.45,NOH,[N]O,Ru,0.25,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-2.15,CO,[C][O],Ru,0.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,False,2.74,1.0,2x2
-1.76,CO,[C][O],Ru,0.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,False,2.74,1.0,2x2
-4.32,CH2,[CH2],Ru,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-3.78,CH2,[CH2],Ru,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-2.3,H,[H],Pd,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.6624292517006807,111.0,2x2
-0.2,H,[H],PtRh2,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,True,3.6624292517006807,113.47928388746804,√3x√3
0.56,CH2OHCHOHCOH,OCC([C]O)O,Pd,0.0625,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.95,111.0,4x4
0.49,CH(O)CHOHCH3,[O][CH]C(O)C,Pd,0.0625,11,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.95,111.0,4x4
-2.9,H,[H],Pd1Re2,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.33333333333333,False,2.76,113.47928388746804,(√3x√3)R30°
-3.11,KCl,[Cl-].[K+],Al-O3-R,0.1111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-4.08,K,[K],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-4.45,Mn,[Mn],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-0.61,N,[N],Al-O3-R,0.1111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-4.02,Na,[Na],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-0.43,P,[P],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-1.32,S,[S],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-5.92,B,[B],Au,0.1111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,100.0,3x3
-4.11,Ca,[Ca],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,100.0,3x3
-2.97,Cl,[Cl],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,100.0,3x3
-0.48,COS,[O][C][S],Au,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79.0,False,4.099,100.0,3x3
-0.48,COS,[O][C][S],Au,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79.0,False,4.099,100.0,3x3
-0.48,COS,[O][C][S],Au,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79.0,False,4.099,100.0,3x3
-4.13,Fe,[Fe],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,False,4.099,100.0,3x3
-0.37,H2S,S,Au,0.1111,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,100.0,3x3
-7.2,Si,[Si],Ir,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.837,211.0,1x3
-3.1,Zn,[Zn],Ir,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0,False,3.837,211.0,1x3
-0.52,K,[K],MgO,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,False,4.21,100.0,3x3
-5.54,Si,[Si],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.479,111.0,3x3
-1.8,COS,[O][C][S],Ni,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.0,False,3.479,211.0,1x3
0.38,COHCOH,O[C][C]O,Pt,0.0625,6,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,False,3.99,111.0,4x4
-4.75,COH,[C]O,Fe,0.25,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,False,2.85,110.0,2x2
-2.4,CHO,[CH][O],Fe,0.25,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.0,False,2.85,110.0,2x2
-5.76,S,[S],Ru,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-3.01,NH2,[NH2],Ru,0.25,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-2.19,CH3,[CH3],Ru,0.25,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-1.71,CH3,[CH3],Ru,0.25,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-6.69,CH,[CH],Ru,0.25,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-2.26,H,[H],Pt,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,3.6624292517006807,111.0,2x2
-2.58,H,[H],Rh,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,111.0,2x2
-2.42,H,[H],Rh,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,111.0,2x2
-2.66,H,[H],Rh,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,111.0,2x2
-0.21,H,[H],Pd2Au,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,True,3.6624292517006807,113.47928388746804,√3x√3
-0.14,H,[H],Ir,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,True,3.6624292517006807,113.47928388746804,√3x√3
-0.34,H,[H],RuIr2,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,True,3.6624292517006807,113.47928388746804,√3x√3
-0.35,H,[H],Rh2Cu,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.66666666666666,True,3.6624292517006807,113.47928388746804,√3x√3
-0.35,H,[H],Rh,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,True,3.6624292517006807,113.47928388746804,√3x√3
0.45,CH2OHCOHCHOH,OC[C]([CH]O)O,Pd,0.0625,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.95,111.0,4x4
2.75,C(O)C(O)C(O),[O][C][C]([C][O])[O],Pd,0.0625,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.95,111.0,4x4
-4.59,O,[O],Pt,0.0625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,3.99,111.0,4x4
-4.02,S,[S],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,100.0,3x3
-2.64,Cl,[Cl],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,111.0,3x3
-3.76,K2O,[K+].[O2-].[K+],Au,0.0625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,111.0,4x4
-1.54,KCl,[Cl-].[K+],Au,0.0625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,111.0,4x4
-5.58,B,[B],Au,0.1111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,211.0,1x3
-0.8,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,False,3.567,211.0,1x3
-2.56,Mg,[Mg],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.567,211.0,1x3
-3.67,Mn,[Mn],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.0,False,3.567,211.0,1x3
-1.01,NH3,N,Cu,0.1111,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.567,211.0,1x3
-1.97,Zn,[Zn],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,False,3.567,211.0,1x3
1.5,CH(O)CHO,[O][CH][CH][O],Pt,0.0625,6,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,False,3.99,111.0,4x4
-2.71,H,[H],Pd,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.6624292517006807,111.0,2x2
-0.32,H,[H],PtAu2,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.66666666666667,True,3.6624292517006807,113.47928388746804,√3x√3
-2.83,H,[H],Ni,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.52,111.0,3x3
-2.13,H,[H],Au,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.17,111.0,3x3
-2.71,H,[H],Ni2Au,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,111.0,3x3
-2.61,H,[H],Ni5Au4,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66666666666666,False,3.6624292517006807,111.0,3x3
-2.48,H,[H],Ni5Au4,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66666666666666,False,3.6624292517006807,111.0,3x3
-2.74,H,[H],Ni5Au4,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66666666666666,False,3.6624292517006807,111.0,3x3
-2.68,H,[H],Ni5Au4,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66666666666666,False,3.6624292517006807,111.0,3x3
-2.19,O,[O],Ni,0.3333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.6624292517006807,111.0,(√3x√3)R30°
-1.92,CO,[C][O],Ni,0.3333,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,False,3.6624292517006807,111.0,(√3x√3)R30°
-1.72,CHCH,[CH][CH],Pd3Ag,0.25,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.25,False,3.6624292517006807,111.0,2x2
-2.68,CH2CH,[CH][CH2],Pd3Ag,0.25,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.25,False,3.6624292517006807,111.0,2x2
-0.79,CH2CH2,[CH2][CH2],Pd3Ag,0.25,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.25,False,3.6624292517006807,111.0,2x2
-1.54,CH3CH2,[CH2]C,Pd3Ag,0.25,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,False,3.6624292517006807,111.0,2x2
-0.05,CH3CH3,CC,Pd3Ag,0.25,8,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,False,3.6624292517006807,111.0,2x2
-2.67,H,[H],Pd3Ag,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,False,3.6624292517006807,111.0,2x2
-1.31,CHCH,[CH][CH],PdAg,0.25,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.5,False,3.6624292517006807,111.0,2x2
-2.23,CH2CH,[CH][CH2],PdAg,0.25,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.5,False,3.6624292517006807,111.0,2x2
-0.73,CH2CH2,[CH2][CH2],PdAg,0.25,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.5,False,3.6624292517006807,111.0,2x2
-1.4,CH3CH2,[CH2]C,PdAg,0.25,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,False,3.6624292517006807,111.0,2x2
-0.05,CH3CH3,CC,PdAg,0.25,8,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,False,3.6624292517006807,111.0,2x2
-2.68,H,[H],PdAg,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,False,3.6624292517006807,111.0,2x2
-0.02,CHCH,[CH][CH],Ag,0.25,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,3.6624292517006807,111.0,2x2
-1.79,CH2CH,[CH][CH2],Ag,0.25,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.0,False,3.6624292517006807,111.0,2x2
-0.62,CH2CH2,[CH2][CH2],Ag,0.25,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.0,False,3.6624292517006807,111.0,2x2
-0.99,CH3CH2,[CH2]C,Ag,0.25,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,111.0,2x2
-0.05,CH3CH3,CC,Ag,0.25,8,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,111.0,2x2
-2.18,H,[H],Ag,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,111.0,2x2
-3.08,H,[H],Mo,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,False,3.6624292517006807,110.0,2x2
-2.97,H,[H],Ru,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-2.86,H,[H],Os,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,False,3.6624292517006807,1.0,2x2
-4.5,Mg,[Mg],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-6.43,Si,[Si],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,False,4.789,1.0,3x3
-0.27,HCN,[CH][N],Au,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,False,4.099,100.0,3x3
-0.27,HCN,[CH][N],Au,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,False,4.099,100.0,3x3
-0.27,HCN,[CH][N],Au,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,False,4.099,100.0,3x3
-0.27,HCN,[CH][N],Au,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,False,4.099,100.0,3x3
-0.27,HCN,[CH][N],Au,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,False,4.099,100.0,3x3
-0.34,HCl,Cl,Au,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.099,100.0,3x3
1.19,CH2(O)CO,[O]C[C][O],Pt,0.0625,5,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,False,3.99,111.0,4x4
-3.06,CHO,[CH][O],Fe,0.25,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.0,False,2.85,110.0,2x2
-2.96,H,[H],Ru,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-4.03,CNH2,[C]N,Ru,0.25,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,2.74,1.0,2x2
-2.55,H,[H],Pd,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.6624292517006807,1.0,2x2
-2.68,H,[H],Rh,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,1.0,2x2
-2.52,H,[H],Rh,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,1.0,2x2
-0.25,H,[H],Rh,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,True,3.6624292517006807,113.47928388746804,√3x√3
-0.25,H,[H],PtRu2,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.333333333333336,True,3.6624292517006807,113.47928388746804,√3x√3
-0.22,H,[H],PtAg2,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.333333333333336,True,3.6624292517006807,113.47928388746804,√3x√3
-0.27,H,[H],Pt2Bi,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.66666666666667,True,3.6624292517006807,113.47928388746804,√3x√3
-0.12,H,[H],Pt2Rh,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,True,3.6624292517006807,113.47928388746804,√3x√3
-0.26,H,[H],Pd3Sb,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.25,True,3.6624292517006807,113.47928388746804,√3x√3
-3.15,H,[H],W,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,False,3.6624292517006807,110.0,2x2
-3.58,H,[H],W,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,False,3.6624292517006807,100.0,2x2
-3.01,H,[H],Fe,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,False,2.85,110.0,2x2
-2.65,H,[H],Fe,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,False,3.6624292517006807,100.0,2x2
-2.88,H,[H],Co,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,False,2.51,1.0,2x2
-3.03,H,[H],Ir,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.6624292517006807,100.0,2x2
-2.94,H,[H],Ni,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.52,111.0,2x2
-2.81,H,[H],Ni,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.54,100.0,2x2
-2.81,H,[H],Pd,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.99,100.0,2x2
