adsorption_energy,exchange_correlation,potentials,adsorbate_formula,adsorbate_smiles,adsorbate_molecular_formula,adsorbate_connectivity_smiles,adsorption_measurement.bulk_surface_property_set.termination,adsorption_measurement.bulk_surface_property_set.space_group,adsorption_measurement.bulk_surface_property_set.bulk_surface_material.name,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_2,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_3,adsorption_measurement.bulk_surface_property_set.facet.name,adsorption_measurement.adsorbate_fraction.numeric,adsorption_measurement.adsorbate_fraction.unit,adsorption_measurement.adsorption_site.site_name,adsorbate_num_atoms,atomic_num_1,atomic_num_2,atomic_num_3,atomic_num_4,atomic_num_5,atomic_num_6,atomic_num_6,atomic_num_8,atomic_num_9,atomic_num_10,atomic_num_1,atomic_num_12,atomic_num_13,atomic_num_14,atomic_num_15,atomic_num_16,atomic_num_17,atomic_num_18,atomic_num_19,atomic_num_20,atomic_num_21,atomic_num_22,atomic_num_23,atomic_num_24,atomic_num_25,atomic_num_26,atomic_num_27,atomic_num_28,atomic_num_29,atomic_num_30,double,triple,termination_atomic_num,facet_num,software,spin_polarization,zero_point_energy,Fixed_Substrate,LatticeConstant1,facet,Substrate_Symmetry
-2.03,PW91,ultrasoft pseudopotential,OH,[OH],OH,[OH],Pt,,Pt,4.0,4.0,(111),0.1111,Pt,bridge,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,Dacapo,False,False,True,4.0,111.0,3x3
-3.74,PW91,ultrasoft pseudopotential,O,[O],O,[O],Pt,,Pt,4.0,4.0,(111),0.1111,Pt,fcc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,Dacapo,False,False,True,4.0,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,t(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.33,PBE-D3,projector augmented wave,HCl,Cl,HCl,Cl,Cu,Fm3m,Cu,,,(111),0.1111,Cu,h,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.33,PBE-D3,projector augmented wave,HCl,Cl,HCl,Cl,Cu,Fm3m,Cu,,,(111),0.1111,Cu,b,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-1.97,PBE-D3,projector augmented wave,KCl,[Cl-].[K+],KCl,[Cl-].[K+],Cu,Fm3m,Cu,,,(111),0.0625,Cu,t,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,4x4
-1.97,PBE-D3,projector augmented wave,KCl,[Cl-].[K+],KCl,[Cl-].[K+],Cu,Fm3m,Cu,,,(111),0.0625,Cu,b,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,4x4
-5.86,PW91,projector augmented wave,O,[O],O,[O],Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,top-Mo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-3.73,PW91,projector augmented wave,OH,[OH],OH,[OH],Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,tilted-top-Mo,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-3.12,PW91,projector augmented wave,H,[H],H,[H],PtMo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,fcc-Pt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-7.66,PW91,projector augmented wave,C,[C],C,[C],PtMo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,hcp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-2.46,RPBE,ultrasoft pseudopotential,NH2,[NH2],NH2,[NH2],Fe,Im3m,Fe,2.85,2.85,(110),0.25,Fe,long bridge,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110.0,Dacapo,True,False,False,2.85,110.0,2x2
-4.4,RPBE,ultrasoft pseudopotential,CN,[C]#N,CN,[C][N],Fe,Im3m,Fe,2.85,2.85,(110),0.25,Fe,h-lb-h,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,110.0,Dacapo,True,False,False,2.85,110.0,2x2
-7.14,PW91,ultrasoft pseudopotential,C,[C],C,[C],Ru,,Ru,2.74,4.47,(0001),0.25,Ru,hcp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,1.0,Dacapo,False,True,False,2.74,1.0,2x2
-2.15,RPBE,ultrasoft pseudopotential,NO,[N]=O,NO,[N][O],Ru,,Ru,2.74,4.47,(0001),0.25,Ru,hcp,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.0,1.0,Dacapo,False,False,False,2.74,1.0,2x2
-1.99,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Pt,,Pt,,,(111),0.25,Pt,hcp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-2.02,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Pt,,Pt,,,(111),0.25,Pt,hcp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-2.35,PW91,ultrasoft pseudopotential,H,[H],H,[H],Pt,,Pt,,,(111),0.25,Pt,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,Dacapo,False,True,False,3.6624292517006807,111.0,2x2
-2.49,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Pt,,Pt,,,(111),0.25,Pt,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-2.12,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Pd,,Pd,,,(111),0.25,Pd,hcp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-2.83,PW91,ultrasoft pseudopotential,H,[H],H,[H],Rh,,Rh,,,(111),0.25,Rh,hcp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,Dacapo,False,True,False,3.6624292517006807,111.0,2x2
-2.66,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Rh,,Rh,,,(111),0.25,Rh,hcp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-0.31,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Pt2As,,Pt,,,,0.3333,surface atom,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,,Dacapo,False,False,True,3.6624292517006807,113.47928388746803,√3x√3
-0.38,RPBE,ultrasoft pseudopotential,H,[H],H,[H],RuRh2,,Ru,,,,0.3333,surface atom,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.66666666666666,,Dacapo,False,False,True,3.6624292517006807,113.47928388746803,√3x√3
-0.38,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Pt2Pd,,Pt,,,,0.3333,surface atom,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.33333333333333,,Dacapo,False,False,True,3.6624292517006807,113.47928388746803,√3x√3
0.28,PW91,projector augmented wave,CH2OHCH(O)CH2OH,OCC(CO)[O],CH2OHCH(O)CH2OH,OCC(CO)[O],Pd,Fm3m,Pd,,,(111),0.0625,Pd,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111.0,VASP,True,False,False,3.95,111.0,4x4
-0.25,PW91,projector augmented wave,CH2OHCH(O)CH2OH,OCC(CO)[O],CH2OHCH(O)CH2OH,OCC(CO)[O],Rh,Fm3m,Rh,,,(111),0.0625,Rh,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,VASP,True,False,False,3.84,111.0,4x4
-0.14,PW91,projector augmented wave,CH2OHCH(O)CH2OH,OCC(CO)[O],CH2OHCH(O)CH2OH,OCC(CO)[O],Cu,Fm3m,Cu,,,(111),0.0625,Cu,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.64,111.0,4x4
0.11,PW91,projector augmented wave,CH2OHCHOHCOH,OCC([C]O)O,CH2OHCHOHCOH,OCC([C]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,True,False,False,3.99,111.0,4x4
0.35,PW91,projector augmented wave,CH2OHCHOHCOH,OCC([C]O)O,CH2OHCHOHCOH,OCC([C]O)O,Rh,Fm3m,Rh,,,(111),0.0625,Rh,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,VASP,True,False,False,3.84,111.0,4x4
1.08,PW91,projector augmented wave,COHCOHC(O),[O][C][C]([C]O)O,COHCOHC(O),[O][C][C]([C]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,8,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,True,False,False,3.99,111.0,4x4
0.05,PW91,projector augmented wave,CH2OHCOHCH3,OC[C](O)C,CH2OHCOHCH3,OC[C](O)C,Pd,Fm3m,Pd,,,(111),0.0625,Pd,,12,7,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111.0,VASP,True,False,False,3.95,111.0,4x4
-0.11,PW91,projector augmented wave,CH2OHCOHCH3,OC[C](O)C,CH2OHCOHCH3,OC[C](O)C,Rh,Fm3m,Rh,,,(111),0.0625,Rh,,12,7,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,VASP,True,False,False,3.84,111.0,4x4
0.86,PW91,projector augmented wave,CH2OHCOHCH3,OC[C](O)C,CH2OHCOHCH3,OC[C](O)C,Cu,Fm3m,Cu,,,(111),0.0625,Cu,,12,7,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.64,111.0,4x4
-6.81,PW91,projector augmented wave,C,[C],C,[C],Ni,Fm3m,Ni,,,(111),0.0625,Ni,hcp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.53,111.0,4x4
-1.81,PW91,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Pt,,Pt,4.0,4.0,(111),0.1111,Pt,fcc,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,111.0,Dacapo,False,False,True,4.0,111.0,3x3
-2.75,PW91,projector augmented wave,H,[H],H,[H],Ni7Au2,,Ni,,,(111),0.1111,surface atom,Fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.333333333333336,111.0,VASP,True,False,False,3.6624292517006807,111.0,3x3
-2.76,PW91,projector augmented wave,H,[H],H,[H],Ni7Au2,,Ni,,,(111),0.1111,surface atom,Fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.333333333333336,111.0,VASP,True,False,False,3.6624292517006807,111.0,3x3
-2.48,PW91,projector augmented wave,H,[H],H,[H],Ni2Au,,Ni,,,(111),0.1111,surface atom,Fcc/hcp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,VASP,True,False,False,3.6624292517006807,111.0,3x3
-2.97,PW91,ultrasoft pseudopotential,H,[H],H,[H],V,,V,,,(100),0.25,V,4F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,100.0,Dacapo,False,False,False,3.6624292517006807,100.0,2x2
-2.99,PW91,ultrasoft pseudopotential,H,[H],H,[H],Mo,,Mo,,,(100),0.25,Mo,Br,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,100.0,Dacapo,False,False,False,3.6624292517006807,100.0,2x2
-2.02,PBE-D3,projector augmented wave,Mg,[Mg],Mg,[Mg],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-2.99,PBE-D3,projector augmented wave,Mn,[Mn],Mn,[Mn],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-3.93,PBE-D3,projector augmented wave,N,[N],N,[N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-2.4,PBE-D3,projector augmented wave,Na,[Na],Na,[Na],Cu,Fm3m,Cu,,,(111),0.1111,Cu,h,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-4.18,PBE-D3,projector augmented wave,P,[P],P,[P],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-4.71,PBE-D3,projector augmented wave,S,[S],S,[S],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-4.58,PBE-D3,projector augmented wave,Si,[Si],Si,[Si],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-3.7,PBE-D3,projector augmented wave,Ca,[Ca],Ca,[Ca],Cu,Fm3m,Cu,,,(211),0.1111,Cu,f4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211.0,VASP,True,False,False,3.567,211.0,1x3
-3.86,PBE-D3,projector augmented wave,Cl,[Cl],Cl,[Cl],Cu,Fm3m,Cu,,,(211),0.1111,Cu,b1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211.0,VASP,True,False,False,3.567,211.0,1x3
-1.55,PW91,projector augmented wave,CO,[C]#[O],CO,[C][O],Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,Pt-Pt bridge,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-4.68,PW91,projector augmented wave,OH,[OH],OH,[OH],PtMo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,bridge,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-2.0,PW91,projector augmented wave,CO,[C]#[O],CO,[C][O],PtMo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,bridge,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-3.28,PW91,projector augmented wave,H,[H],H,[H],Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Mo,fcc-Mo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-7.95,PW91,projector augmented wave,C,[C],C,[C],Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Mo,hcp-Pt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-7.22,PW91,projector augmented wave,O,[O],O,[O],Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Mo,fcc-Pt,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-4.86,PW91,projector augmented wave,OH,[OH],OH,[OH],Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Mo,hcp-Mo,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-2.25,PW91,projector augmented wave,CO,[C]#[O],CO,[C][O],Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Mo,tilted-top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-3.93,PW91,projector augmented wave,O,[O],O,[O],Pt,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-3.96,PW91,projector augmented wave,O,[O],O,[O],Pt,Pm3m,Pt3Mo,3.98,3.98,(111),0.125,Pt,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-3.96,PW91,projector augmented wave,O,[O],O,[O],Pt,Pm3m,Pt3Mo,3.98,3.98,(111),0.1875,Pt,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-3.96,PW91,projector augmented wave,O,[O],O,[O],Pt,Pm3m,Pt3Mo,3.98,3.98,(111),0.25,Pt,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-3.89,PW91,projector augmented wave,O,[O],O,[O],Pt,Pm3m,Pt3Mo,3.98,3.98,(111),0.3125,Pt,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-6.72,PW91,projector augmented wave,O,[O],O,[O],Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-6.69,PW91,projector augmented wave,O,[O],O,[O],Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.125,Pt+Mo,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-6.67,PW91,projector augmented wave,O,[O],O,[O],Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.1875,Pt+Mo,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-6.66,PW91,projector augmented wave,O,[O],O,[O],Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.25,Pt+Mo,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-6.38,PW91,projector augmented wave,O,[O],O,[O],Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.3125,Pt+Mo,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-0.96,PW91,projector augmented wave,H2O,O,H2O,O,Pt3Mo,Pm3m,Pt3Mo,3.98,3.98,(111),0.0625,Pt+Mo,top I,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,111.0,VASP,False,False,False,3.98,111.0,4x4
-0.38,PW91,projector augmented wave,CH3OH,CO,CH3OH,CO,Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
-0.18,PW91,projector augmented wave,CH2OH,[CH2]O,CH2OH,[CH2]O,Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.64,PW91,projector augmented wave,CH3O,C[O],CH3O,C[O],Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.66,PW91,projector augmented wave,CH2O,C=O,CH2O,[CH2][O],Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.04,PW91,projector augmented wave,HCOH,[CH]O,HCOH,[CH]O,Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
-0.06,PW91,projector augmented wave,COH,[C]O,COH,[C]O,Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.52,PW91,projector augmented wave,CHO,[CH]=O,CHO,[CH][O],Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
-0.39,PW91,projector augmented wave,CH3CH2OH,CCO,CH3CH2OH,CCO,Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
-0.19,PW91,projector augmented wave,CH3CHOH,C[CH]O,CH3CHOH,C[CH]O,Pt,Fm3m,Pt,3.99,3.99,(111),0.0625,Pt,,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
