adsorption_energy,exchange_correlation,potentials,adsorbate_formula,adsorbate_connectivity_smiles,termination,fraction,adsorbate_num_atoms,atomic_num_1,atomic_num_2,atomic_num_3,atomic_num_4,atomic_num_5,atomic_num_6,atomic_num_6.1,atomic_num_8,atomic_num_9,atomic_num_10,atomic_num_1.1,atomic_num_12,atomic_num_13,atomic_num_14,atomic_num_15,atomic_num_16,atomic_num_17,atomic_num_18,atomic_num_19,atomic_num_20,atomic_num_21,atomic_num_22,atomic_num_23,atomic_num_24,atomic_num_25,atomic_num_26,atomic_num_27,atomic_num_28,atomic_num_29,atomic_num_30,double,triple,termination_atomic_num,software,spin_polarization,zero_point_energy,Fixed_Substrate,LatticeConstant1,facet,Substrate_Symmetry
-3.7,PBE-D3,projector augmented wave,Ca,[Ca],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,211.0,1x3
-3.86,PBE-D3,projector augmented wave,Cl,[Cl],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,211.0,1x3
-1.55,PW91,projector augmented wave,CO,[C][O],Pt3Mo,0.0625,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.0,VASP,False,False,False,3.98,111.0,4x4
-4.68,PW91,projector augmented wave,OH,[OH],PtMo,0.0625,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,VASP,False,False,False,3.98,111.0,4x4
-2.0,PW91,projector augmented wave,CO,[C][O],PtMo,0.0625,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,VASP,False,False,False,3.98,111.0,4x4
-3.28,PW91,projector augmented wave,H,[H],Mo,0.0625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,VASP,False,False,False,3.98,111.0,4x4
-7.95,PW91,projector augmented wave,C,[C],Mo,0.0625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,VASP,False,False,False,3.98,111.0,4x4
-7.22,PW91,projector augmented wave,O,[O],Mo,0.0625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,VASP,False,False,False,3.98,111.0,4x4
-4.86,PW91,projector augmented wave,OH,[OH],Mo,0.0625,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,VASP,False,False,False,3.98,111.0,4x4
-2.25,PW91,projector augmented wave,CO,[C][O],Mo,0.0625,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.0,VASP,False,False,False,3.98,111.0,4x4
-3.93,PW91,projector augmented wave,O,[O],Pt,0.0625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.98,111.0,4x4
-3.96,PW91,projector augmented wave,O,[O],Pt,0.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.98,111.0,4x4
-3.96,PW91,projector augmented wave,O,[O],Pt,0.1875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.98,111.0,4x4
-3.96,PW91,projector augmented wave,O,[O],Pt,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.98,111.0,4x4
-3.89,PW91,projector augmented wave,O,[O],Pt,0.3125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.98,111.0,4x4
-6.72,PW91,projector augmented wave,O,[O],Pt3Mo,0.0625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,VASP,False,False,False,3.98,111.0,4x4
-6.69,PW91,projector augmented wave,O,[O],Pt3Mo,0.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,VASP,False,False,False,3.98,111.0,4x4
-6.67,PW91,projector augmented wave,O,[O],Pt3Mo,0.1875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,VASP,False,False,False,3.98,111.0,4x4
-6.66,PW91,projector augmented wave,O,[O],Pt3Mo,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,VASP,False,False,False,3.98,111.0,4x4
-6.38,PW91,projector augmented wave,O,[O],Pt3Mo,0.3125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,VASP,False,False,False,3.98,111.0,4x4
-0.96,PW91,projector augmented wave,H2O,O,Pt3Mo,0.0625,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,VASP,False,False,False,3.98,111.0,4x4
-0.38,PW91,projector augmented wave,CH3OH,CO,Pt,0.0625,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.18,PW91,projector augmented wave,CH2OH,[CH2]O,Pt,0.0625,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.64,PW91,projector augmented wave,CH3O,C[O],Pt,0.0625,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.66,PW91,projector augmented wave,CH2O,[CH2][O],Pt,0.0625,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.04,PW91,projector augmented wave,HCOH,[CH]O,Pt,0.0625,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.06,PW91,projector augmented wave,COH,[C]O,Pt,0.0625,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.52,PW91,projector augmented wave,CHO,[CH][O],Pt,0.0625,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.39,PW91,projector augmented wave,CH3CH2OH,CCO,Pt,0.0625,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.19,PW91,projector augmented wave,CH3CHOH,C[CH]O,Pt,0.0625,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.62,PW91,projector augmented wave,CH3CH2O,CC[O],Pt,0.0625,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.02,PW91,projector augmented wave,CH2CH2OH,[CH2]CO,Pt,0.0625,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.12,PW91,projector augmented wave,CH3COH,C[C]O,Pt,0.0625,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.61,PW91,projector augmented wave,CH3CHO,C[CH][O],Pt,0.0625,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.53,PW91,projector augmented wave,CHCH2OH,[CH]CO,Pt,0.0625,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.09,PW91,projector augmented wave,CH2CHOH,[CH2][CH]O,Pt,0.0625,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.78,PW91,projector augmented wave,CH2CH2O,[CH2]C[O],Pt,0.0625,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.25,PW91,projector augmented wave,CH3CO,C[C][O],Pt,0.0625,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.93,PW91,projector augmented wave,CH2CHO,[CH2][CH][O],Pt,0.0625,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.39,PW91,projector augmented wave,CHCH2O,[CH]C[O],Pt,0.0625,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.45,PW91,projector augmented wave,CH2COH,O[C][CH2],Pt,0.0625,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.58,PW91,projector augmented wave,CHCHOH,O[CH][CH],Pt,0.0625,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.48,PW91,projector augmented wave,CCH2OH,[C]CO,Pt,0.0625,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.75,PW91,projector augmented wave,CH2CO,[CH2][C][O],Pt,0.0625,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.82,PW91,projector augmented wave,CHCOH,O[C][CH],Pt,0.0625,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,VASP,False,False,False,3.99,111.0,4x4
1.21,PW91,projector augmented wave,CHCHO,[CH][CH][O],Pt,0.0625,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
2.14,PW91,projector augmented wave,CCH2O,[C]C[O],Pt,0.0625,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.77,PW91,projector augmented wave,CCHOH,O[CH][C],Pt,0.0625,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.93,PW91,projector augmented wave,CCOH,O[C][C],Pt,0.0625,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,VASP,False,False,False,3.99,111.0,4x4
1.66,PW91,projector augmented wave,CCHO,[C][CH][O],Pt,0.0625,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.17,PW91,projector augmented wave,CHCO,[O][C][CH],Pt,0.0625,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,VASP,False,False,False,3.99,111.0,4x4
1.76,PW91,projector augmented wave,CCO,[C][C][O],Pt,0.0625,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.47,PW91,projector augmented wave,HOCH2CH2OH,OCCO,Pt,0.0625,10,6,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.31,PW91,projector augmented wave,CH2OHCHOH,OC[CH]O,Pt,0.0625,9,5,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.57,PW91,projector augmented wave,CH2OHCH2O,[O]CCO,Pt,0.0625,9,5,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.01,PW91,projector augmented wave,CH2OHCOH,OC[C]O,Pt,0.0625,8,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.47,PW91,projector augmented wave,CH2OHCHO,OC[CH][O],Pt,0.0625,8,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.62,PW91,projector augmented wave,CH2(O)CHOH,[O]C[CH]O,Pt,0.0625,7,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.49,PW91,projector augmented wave,CH2(O)CH2O,[O]CC[O],Pt,0.0625,7,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-0.14,PW91,projector augmented wave,CHOHCHOH,O[CH][CH]O,Pt,0.0625,8,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.38,PW91,projector augmented wave,CH2OHCO,OC[C][O],Pt,0.0625,7,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.08,PW91,projector augmented wave,CHOHCOH,O[CH][C]O,Pt,0.0625,7,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.62,PW91,projector augmented wave,CHOHCHO,[O][CH][CH]O,Pt,0.0625,7,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.83,PW91,projector augmented wave,CH2(O)COH,[O]C[C]O,Pt,0.0625,6,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.6,PW91,projector augmented wave,CH2(O)CHO,[O]C[CH][O],Pt,0.0625,6,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.66,PW91,projector augmented wave,CHOHCO,O[CH][C][O],Pt,0.0625,6,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.9,PW91,projector augmented wave,CH(O)COH,O[C][CH][O],Pt,0.0625,6,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-5.04,PW91,ultrasoft pseudopotential,CN,[C][N],Fe,0.25,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,Dacapo,True,True,False,2.85,110.0,2x2
-4.15,RPBE,ultrasoft pseudopotential,COH,[C]O,Fe,0.25,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,Dacapo,True,False,False,2.85,110.0,2x2
-3.98,PW91,ultrasoft pseudopotential,NOH,[N]O,Fe,0.25,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,Dacapo,True,True,False,2.85,110.0,2x2
-3.26,RPBE,ultrasoft pseudopotential,NOH,[N]O,Fe,0.25,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,Dacapo,True,False,False,2.85,110.0,2x2
-5.43,PW91,ultrasoft pseudopotential,O,[O],Ru,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,Dacapo,False,True,False,2.74,1.0,2x2
-4.85,RPBE,ultrasoft pseudopotential,O,[O],Ru,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,Dacapo,False,False,False,2.74,1.0,2x2
-5.29,RPBE,ultrasoft pseudopotential,S,[S],Ru,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,Dacapo,False,False,False,2.74,1.0,2x2
-4.04,RPBE,ultrasoft pseudopotential,CN,[C][N],Ru,0.25,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,Dacapo,False,False,False,2.74,1.0,2x2
-2.72,PW91,ultrasoft pseudopotential,NO,[N][O],Ru,0.25,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.0,Dacapo,False,True,False,2.74,1.0,2x2
-4.45,RPBE,ultrasoft pseudopotential,NOH,[N]O,Ru,0.25,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,Dacapo,False,False,False,2.74,1.0,2x2
-2.15,PW91,ultrasoft pseudopotential,CO,[C][O],Ru,0.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,Dacapo,False,True,False,2.74,1.0,2x2
-1.76,RPBE,ultrasoft pseudopotential,CO,[C][O],Ru,0.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,Dacapo,False,False,False,2.74,1.0,2x2
-4.32,PW91,ultrasoft pseudopotential,CH2,[CH2],Ru,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,Dacapo,False,True,False,2.74,1.0,2x2
-3.78,RPBE,ultrasoft pseudopotential,CH2,[CH2],Ru,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,Dacapo,False,False,False,2.74,1.0,2x2
-2.3,RPBE,ultrasoft pseudopotential,H,[H],Pd,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-0.2,RPBE,ultrasoft pseudopotential,H,[H],PtRh2,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,Dacapo,False,False,True,3.6624292517006807,113.47928388746804,√3x√3
0.56,PW91,projector augmented wave,CH2OHCHOHCOH,OCC([C]O)O,Pd,0.0625,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,VASP,True,False,False,3.95,111.0,4x4
0.49,PW91,projector augmented wave,CH(O)CHOHCH3,[O][CH]C(O)C,Pd,0.0625,11,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,VASP,True,False,False,3.95,111.0,4x4
-2.9,PW91,norm-conserving pseudopotential,H,[H],Pd1Re2,0.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.33333333333333,VASP,False,False,False,2.76,113.47928388746804,(√3x√3)R30°
-3.11,PBE-D3,projector augmented wave,KCl,[Cl-].[K+],Al-O3-R,0.1111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,VASP,True,False,False,4.789,1.0,3x3
-4.08,PBE-D3,projector augmented wave,K,[K],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,VASP,True,False,False,4.789,1.0,3x3
-4.45,PBE-D3,projector augmented wave,Mn,[Mn],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.25,VASP,True,False,False,4.789,1.0,3x3
-0.61,PBE-D3,projector augmented wave,N,[N],Al-O3-R,0.1111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,VASP,True,False,False,4.789,1.0,3x3
-4.02,PBE-D3,projector augmented wave,Na,[Na],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,VASP,True,False,False,4.789,1.0,3x3
-0.43,PBE-D3,projector augmented wave,P,[P],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,VASP,True,False,False,4.789,1.0,3x3
-1.32,PBE-D3,projector augmented wave,S,[S],Al-O3-R,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,VASP,True,False,False,4.789,1.0,3x3
-5.92,PBE-D3,projector augmented wave,B,[B],Au,0.1111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,100.0,3x3
-4.11,PBE-D3,projector augmented wave,Ca,[Ca],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,100.0,3x3
-2.97,PBE-D3,projector augmented wave,Cl,[Cl],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,100.0,3x3
-0.48,PBE-D3,projector augmented wave,COS,[O][C][S],Au,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79.0,VASP,True,False,False,4.099,100.0,3x3
-0.48,PBE-D3,projector augmented wave,COS,[O][C][S],Au,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79.0,VASP,True,False,False,4.099,100.0,3x3
-0.48,PBE-D3,projector augmented wave,COS,[O][C][S],Au,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79.0,VASP,True,False,False,4.099,100.0,3x3
-4.13,PBE-D3,projector augmented wave,Fe,[Fe],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,100.0,3x3
-0.37,PBE-D3,projector augmented wave,H2S,S,Au,0.1111,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,100.0,3x3
-7.2,PBE-D3,projector augmented wave,Si,[Si],Ir,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,VASP,True,False,False,3.837,211.0,1x3
-3.1,PBE-D3,projector augmented wave,Zn,[Zn],Ir,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0,VASP,True,False,False,3.837,211.0,1x3
-0.52,PBE-D3,projector augmented wave,K,[K],MgO,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,VASP,True,False,False,4.21,100.0,3x3
